A,B,M,N,K,geomTerm,distAB,distMN,centroidSep
2,7,3,4,90.9816840965796,0.0690598923241497,5,5,7.5
2,7,3,8,-406.151482923494,-0.0154700538379252,5,5,6.61437827766148
2,7,3,15,140.712052701055,0.0446527869259951,5,5,8.66025403784439
2,7,4,5,203.075741461747,0.0309401076758503,5,5,8.66025403784439
2,7,5,6,90.9816840965796,0.0690598923241497,5,5,7.5
2,7,6,13,406.151482923494,0.0154700538379252,5,5,6.61437827766148
2,7,6,18,-140.712052701055,-0.0446527869259951,5,5,8.66025403784439
2,7,8,14,406.151482923494,0.0154700538379252,5,5,6.61437827766148
2,7,10,14,-74.3308802673602,-0.0845299461620748,5,5,5
2,7,10,19,74.3308802673602,0.0845299461620748,5,5,5
2,7,10,20,406.151482923494,0.0154700538379252,5,5,6.61437827766148
2,7,10,21,-406.151482923494,-0.0154700538379252,5,5,6.61437827766148
2,7,13,19,-406.151482923494,-0.0154700538379252,5,5,6.61437827766148
2,7,14,21,90.9816840965796,0.0690598923241497,5,5,7.5
2,7,14,22,140.712052701055,0.0446527869259951,5,5,8.66025403784439
2,7,19,20,-90.9816840965796,-0.0690598923241497,5,5,7.5
2,7,19,31,-140.712052701055,-0.0446527869259951,5,5,8.66025403784439
2,7,20,21,-203.075741461747,-0.0309401076758503,5,5,8.66025403784439
2,8,1,3,74.3308802673602,0.0845299461620748,5,5,5
2,8,1,4,90.9816840965796,0.0690598923241497,5,5,7.5
2,8,1,6,140.712052701055,0.0446527869259951,5,5,8.66025403784439
2,8,1,7,-406.151482923494,-0.0154700538379252,5,5,6.61437827766148
2,8,3,4,-406.151482923494,-0.0154700538379252,5,5,6.61437827766148
2,8,3,11,406.151482923494,0.0154700538379252,5,5,6.61437827766148
2,8,3,15,74.3308802673602,0.0845299461620748,5,5,5
2,8,4,11,203.075741461747,0.0309401076758503,5,5,8.66025403784439
2,8,7,10,406.151482923494,0.0154700538379252,5,5,6.61437827766148
2,8,10,14,74.3308802673602,0.0845299461620748,5,5,5
2,8,10,19,140.712052701055,0.0446527869259951,5,5,8.66025403784439
2,8,10,21,90.9816840965796,0.0690598923241497,5,5,7.5
2,8,11,15,90.9816840965796,0.0690598923241497,5,5,7.5
2,8,14,21,-406.151482923494,-0.0154700538379252,5,5,6.61437827766148
2,8,14,22,74.3308802673602,0.0845299461620748,5,5,5
2,8,14,32,406.151482923494,0.0154700538379252,5,5,6.61437827766148
2,8,15,23,406.151482923494,0.0154700538379252,5,5,6.61437827766148
2,8,15,33,-140.712052701055,-0.0446527869259951,5,5,8.66025403784439
2,8,21,32,203.075741461747,0.0309401076758503,5,5,8.66025403784439
2,8,22,23,406.151482923494,0.0154700538379252,5,5,6.61437827766148
2,8,22,32,-90.9816840965796,-0.0690598923241497,5,5,7.5
2,8,22,38,-140.712052701055,-0.0446527869259951,5,5,8.66025403784439
2,10,1,3,-406.151482923494,-0.0154700538379252,5,5,6.61437827766148
2,10,1,4,140.712052701055,0.0446527869259951,5,5,8.66025403784439
2,10,1,6,90.9816840965796,0.0690598923241497,5,5,7.5
2,10,1,7,74.3308802673602,0.0845299461620748,5,5,5
2,10,3,8,406.151482923494,0.0154700538379252,5,5,6.61437827766148
2,10,6,7,406.151482923494,0.0154700538379252,5,5,6.61437827766148
2,10,6,13,203.075741461747,0.0309401076758503,5,5,8.66025403784439
2,10,7,13,406.151482923494,0.0154700538379252,5,5,6.61437827766148
2,10,7,19,74.3308802673602,0.0845299461620748,5,5,5
2,10,8,14,74.3308802673602,0.0845299461620748,5,5,5
2,10,8,15,140.712052701055,0.0446527869259951,5,5,8.66025403784439
2,10,8,22,90.9816840965796,0.0690598923241497,5,5,7.5
2,10,13,19,90.9816840965796,0.0690598923241497,5,5,7.5
2,10,14,21,74.3308802673602,0.0845299461620748,5,5,5
2,10,14,22,-406.151482923494,-0.0154700538379252,5,5,6.61437827766147
2,10,14,32,406.151482923494,0.0154700538379252,5,5,6.61437827766147
2,10,19,20,406.151482923494,0.0154700538379252,5,5,6.61437827766148
2,10,19,37,-140.712052701055,-0.0446527869259951,5,5,8.66025403784439
2,10,20,21,-406.151482923494,-0.0154700538379252,5,5,6.61437827766148
2,10,21,32,-90.9816840965796,-0.0690598923241497,5,5,7.5
2,10,21,40,-140.712052701055,-0.0446527869259951,5,5,8.66025403784439
2,10,22,32,203.075741461747,0.0309401076758503,5,5,8.66025403784439
2,14,1,3,406.151482923494,0.0154700538379252,5,5,6.61437827766148
2,14,1,7,406.151482923494,0.0154700538379252,5,5,6.61437827766148
2,14,3,4,140.712052701055,0.0446527869259951,5,5,8.66025403784439
2,14,3,8,74.3308802673602,0.0845299461620748,5,5,5
2,14,3,15,90.9816840965796,0.0690598923241497,5,5,7.5
2,14,6,7,-140.712052701055,-0.0446527869259951,5,5,8.66025403784439
2,14,7,10,74.3308802673602,0.0845299461620748,5,5,5
2,14,7,19,90.9816840965796,0.0690598923241497,5,5,7.5
2,14,8,15,-406.151482923494,-0.0154700538379252,5,5,6.61437827766148
2,14,8,22,74.3308802673602,0.0845299461620748,5,5,5
2,14,8,23,406.151482923494,0.0154700538379252,5,5,6.61437827766148
2,14,10,19,-406.151482923494,-0.0154700538379252,5,5,6.61437827766148
2,14,10,20,406.151482923494,0.0154700538379252,5,5,6.61437827766148
2,14,10,21,74.3308802673602,0.0845299461620748,5,5,5
2,14,15,23,203.075741461747,0.0309401076758503,5,5,8.66025403784439
2,14,19,20,203.075741461747,0.0309401076758503,5,5,8.66025403784439
2,14,20,21,90.9816840965796,0.0690598923241497,5,5,7.5
2,14,21,32,406.151482923494,0.0154700538379252,5,5,6.61437827766148
2,14,21,45,-140.712052701055,-0.0446527869259951,5,5,8.66025403784439
2,14,22,23,-90.9816840965796,-0.0690598923241497,5,5,7.5
2,14,22,32,406.151482923494,0.0154700538379252,5,5,6.61437827766148
2,14,22,46,-140.712052701055,-0.0446527869259951,5,5,8.66025403784439
2,15,1,3,62.8318530717959,0.1,8.66025403784439,5,4.33012701892219
2,15,1,4,62.8318530717959,0.1,8.66025403784439,5,6.61437827766148
2,15,1,5,83.1187288206608,0.0755928946018455,8.66025403784439,5,8.66025403784439
2,15,1,7,-257.432628928405,-0.0244071053981546,8.66025403784439,5,7.5
2,15,3,11,62.8318530717959,0.1,8.66025403784439,5,4.33012701892219
